posturl,Q1,Q2,Q3,Q4a,Q4b,Q4c,Q4d,Q4e,Q4f,Q4g,Q4h,Q4i,Q4j,Q5a,Q5b,country,lang
http://twitter.com/1/statuses/1390364736148045825,1,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,Indonesia,en
http://twitter.com/1/statuses/1390628861382066178,1,2.0,2.0,,,,,,,,,,,3.0,3.0,Indonesia,id
http://twitter.com/1/statuses/1390635788640178180,1,2.0,2.0,,,,,,,,,,,2.0,1.0,Nigeria,en
http://twitter.com/1/statuses/1390640026166378496,1,2.0,2.0,,,,,,,,,,,1.0,2.0,Nigeria,en
http://twitter.com/1/statuses/1390696436111745026,1,2.0,2.0,,,,,,,,,,,3.0,3.0,Brazil,en
http://twitter.com/1/statuses/1390708875079290881,2,,,,,,,,,,,,,,,Indonesia,id
http://twitter.com/1/statuses/1390805150902718471,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1390941515904700417,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1390979040698372097,1,2.0,2.0,,,,,,,,,,,2.0,3.0,Indonesia,en
http://twitter.com/1/statuses/1391112461772853249,1,2.0,2.0,,,,,,,,,,,3.0,3.0,Nigeria,en
http://twitter.com/1/statuses/1391385289327775744,2,,,,,,,,,,,,,,,Indonesia,id
http://twitter.com/1/statuses/1391395392907055106,1,2.0,2.0,,,,,,,,,,,1.0,2.0,Indonesia,und
http://twitter.com/1/statuses/1391401922243043333,1,2.0,2.0,,,,,,,,,,,3.0,3.0,Brazil,en
http://twitter.com/1/statuses/1391615226450223104,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1391628453221371906,2,,,,,,,,,,,,,,,Indonesia,en
http://twitter.com/1/statuses/1391711725683159043,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1391724320699867138,1,1.0,2.0,,,,,,,,,,,2.0,2.0,Nigeria,en
http://twitter.com/1/statuses/1391784015888363521,1,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,Nigeria,en
http://twitter.com/1/statuses/1391822482978582529,1,2.0,2.0,,,,,,,,,,,3.0,3.0,Brazil,en
http://twitter.com/1/statuses/1391845829955264517,1,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,Nigeria,en
http://twitter.com/1/statuses/1391877543314149376,1,2.0,3.0,,,,,,,,,,,1.0,2.0,Indonesia,en
http://twitter.com/1/statuses/1392014895441399808,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1392071048045137927,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1392143756804173824,1,2.0,2.0,,,,,,,,,,,3.0,3.0,Nigeria,en
http://twitter.com/1/statuses/1392261834565197827,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1392270472578994177,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1392365021527564291,2,,,,,,,,,,,,,,,Indonesia,en
http://twitter.com/1/statuses/1392383114576605185,1,2.0,2.0,,,,,,,,,,,1.0,2.0,Nigeria,en
http://twitter.com/1/statuses/1392426301923860480,2,,,,,,,,,,,,,,,Indonesia,id
http://twitter.com/1/statuses/1392513271991881738,1,2.0,2.0,,,,,,,,,,,3.0,3.0,Brazil,en
http://twitter.com/1/statuses/1392530251138412545,1,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,Nigeria,en
http://twitter.com/1/statuses/1392542458857263105,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1392557341388722181,1,1.0,2.0,,,,,,,,,,,2.0,3.0,Brazil,en
http://twitter.com/1/statuses/1392618972361760776,1,2.0,2.0,,,,,,,,,,,1.0,3.0,Brazil,en
http://twitter.com/1/statuses/1392716644787625986,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1392755573783945221,1,2.0,2.0,,,,,,,,,,,3.0,3.0,Nigeria,en
http://twitter.com/1/statuses/1392805574178271232,1,2.0,2.0,,,,,,,,,,,3.0,3.0,Indonesia,en
http://twitter.com/1/statuses/1392942701419565063,1,2.0,2.0,,,,,,,,,,,1.0,3.0,Indonesia,en
http://twitter.com/1/statuses/1392963703927197696,1,2.0,2.0,,,,,,,,,,,1.0,3.0,Brazil,en
http://twitter.com/1/statuses/1393004571539222538,2,,,,,,,,,,,,,,,Brazil,en
http://twitter.com/1/statuses/1393025111251324932,2,,,,,,,,,,,,,,,Indonesia,en
http://twitter.com/1/statuses/1393031832376074246,1,2.0,2.0,,,,,,,,,,,1.0,3.0,Brazil,en
http://twitter.com/1/statuses/1393163015441235974,2,,,,,,,,,,,,,,,Indonesia,en
http://twitter.com/1/statuses/1393167741285289986,1,2.0,2.0,,,,,,,,,,,1.0,2.0,Indonesia,en
http://twitter.com/1/statuses/1393200244708552706,1,2.0,2.0,,,,,,,,,,,2.0,3.0,Nigeria,en
http://twitter.com/1/statuses/1393247073454202887,1,2.0,2.0,,,,,,,,,,,3.0,3.0,Brazil,en
http://twitter.com/1/statuses/1393301203656790018,1,2.0,2.0,,,,,,,,,,,3.0,3.0,Brazil,en
http://twitter.com/1/statuses/1393348916205162499,1,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,Indonesia,id
http://twitter.com/1/statuses/1393481272576647168,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1393644277654343686,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1393719916398776320,1,2.0,2.0,,,,,,,,,,,1.0,3.0,Indonesia,en
http://twitter.com/1/statuses/1393761268826353667,1,2.0,3.0,,,,,,,,,,,3.0,3.0,Brazil,en
http://twitter.com/1/statuses/1393827955214856196,1,2.0,2.0,,,,,,,,,,,1.0,2.0,Nigeria,en
http://twitter.com/1/statuses/1393840677302063105,1,2.0,2.0,,,,,,,,,,,3.0,3.0,Indonesia,id
http://twitter.com/1/statuses/1393952200448167936,1,2.0,2.0,,,,,,,,,,,2.0,2.0,Brazil,pt
http://twitter.com/1/statuses/1393992627910070276,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1394106279639928833,1,2.0,2.0,,,,,,,,,,,3.0,3.0,Indonesia,en
http://twitter.com/1/statuses/1394108409532731397,1,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,Indonesia,id
http://twitter.com/1/statuses/1394173098392358913,1,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,Indonesia,id
http://twitter.com/1/statuses/1394279873070264322,1,2.0,2.0,,,,,,,,,,,2.0,2.0,Indonesia,id
http://twitter.com/1/statuses/1394298492487573514,2,,,,,,,,,,,,,,,Indonesia,en
http://twitter.com/1/statuses/1394302062951686146,2,,,,,,,,,,,,,,,Indonesia,id
http://twitter.com/1/statuses/1394377653038292994,2,,,,,,,,,,,,,,,Indonesia,en
http://twitter.com/1/statuses/1394421198965116931,1,2.0,2.0,,,,,,,,,,,1.0,2.0,Brazil,en
http://twitter.com/1/statuses/1394505067667943428,1,2.0,2.0,,,,,,,,,,,3.0,3.0,Indonesia,en
http://twitter.com/1/statuses/1394603560445177863,1,2.0,2.0,,,,,,,,,,,1.0,2.0,Indonesia,en
http://twitter.com/1/statuses/1394654811325300741,1,2.0,2.0,,,,,,,,,,,1.0,3.0,Indonesia,en
http://twitter.com/1/statuses/1394678806250655745,1,2.0,3.0,,,,,,,,,,,1.0,2.0,Brazil,en
http://twitter.com/1/statuses/1394680252308279297,1,2.0,3.0,,,,,,,,,,,2.0,1.0,Brazil,en
http://twitter.com/1/statuses/1394749579564814342,1,2.0,2.0,,,,,,,,,,,2.0,2.0,Nigeria,en
http://twitter.com/1/statuses/1394795597861953539,1,1.0,2.0,,,,,,,,,,,1.0,2.0,Indonesia,en
http://twitter.com/1/statuses/1394847563937816577,2,,,,,,,,,,,,,,,Indonesia,id
http://twitter.com/1/statuses/1394853838725730317,1,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,Indonesia,id
http://twitter.com/1/statuses/1394865702327099392,2,,,,,,,,,,,,,,,Indonesia,id
http://twitter.com/1/statuses/1394955999224631296,1,2.0,2.0,,,,,,,,,,,2.0,2.0,Indonesia,id
http://twitter.com/1/statuses/1394964941568892930,1,1.0,2.0,,,,,,,,,,,3.0,2.0,Indonesia,id
http://twitter.com/1/statuses/1395301761083183106,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1395302258691088384,2,,,,,,,,,,,,,,,Indonesia,en
http://twitter.com/1/statuses/1395362237955641345,1,2.0,2.0,,,,,,,,,,,1.0,2.0,Brazil,en
http://twitter.com/1/statuses/1395381263972782080,2,,,,,,,,,,,,,,,Indonesia,id
http://twitter.com/1/statuses/1395435781095837702,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1395436907706920967,1,2.0,2.0,,,,,,,,,,,1.0,2.0,Indonesia,en
http://twitter.com/1/statuses/1395471680919818242,1,2.0,2.0,,,,,,,,,,,1.0,2.0,Brazil,en
http://twitter.com/1/statuses/1395493024151396355,1,2.0,2.0,,,,,,,,,,,2.0,3.0,Indonesia,en
http://twitter.com/1/statuses/1395691200653369348,1,2.0,2.0,,,,,,,,,,,2.0,2.0,Indonesia,id
http://twitter.com/1/statuses/1395710729672613889,2,,,,,,,,,,,,,,,Brazil,en
http://twitter.com/1/statuses/1395854293526360066,1,2.0,2.0,,,,,,,,,,,2.0,3.0,Nigeria,en
http://twitter.com/1/statuses/1396137814643728384,2,,,,,,,,,,,,,,,Indonesia,en
http://twitter.com/1/statuses/1396226428828532746,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1396376298876903427,2,,,,,,,,,,,,,,,Indonesia,id
http://twitter.com/1/statuses/1396472571139403777,1,2.0,2.0,,,,,,,,,,,1.0,3.0,Brazil,en
http://twitter.com/1/statuses/1396565235272609793,2,,,,,,,,,,,,,,,Indonesia,id
http://twitter.com/1/statuses/1396716516905832448,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1396743217006071809,1,2.0,2.0,,,,,,,,,,,1.0,3.0,Brazil,en
http://twitter.com/1/statuses/1396826064278593538,1,2.0,2.0,,,,,,,,,,,1.0,3.0,Indonesia,id
http://twitter.com/1/statuses/1396965186901364738,1,2.0,2.0,,,,,,,,,,,3.0,3.0,Nigeria,en
http://twitter.com/1/statuses/1397179440161968133,1,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,Indonesia,id
http://twitter.com/1/statuses/1397222521804574730,1,2.0,2.0,,,,,,,,,,,3.0,3.0,Indonesia,id
http://twitter.com/1/statuses/1397269293822365701,1,2.0,2.0,,,,,,,,,,,3.0,3.0,Nigeria,en
http://twitter.com/1/statuses/1397314024853970950,1,2.0,2.0,,,,,,,,,,,1.0,3.0,Indonesia,en
http://twitter.com/1/statuses/1397314913677291522,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1397508398346690560,1,2.0,2.0,,,,,,,,,,,1.0,2.0,Indonesia,en
http://twitter.com/1/statuses/1397600276173967360,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1397803388964773888,1,2.0,2.0,,,,,,,,,,,1.0,1.0,Indonesia,id
http://twitter.com/1/statuses/1397931670846722050,1,2.0,2.0,,,,,,,,,,,1.0,1.0,Indonesia,id
http://twitter.com/1/statuses/1398163843256360967,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1398279310532767746,1,2.0,2.0,,,,,,,,,,,1.0,3.0,Indonesia,id
http://twitter.com/1/statuses/1398304966821830656,1,2.0,2.0,,,,,,,,,,,3.0,3.0,Indonesia,id
http://twitter.com/1/statuses/1398372504406827020,1,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,Nigeria,en
http://twitter.com/1/statuses/1398452340043169799,1,2.0,3.0,,,,,,,,,,,1.0,3.0,Indonesia,en
http://twitter.com/1/statuses/1398646980646248454,1,2.0,2.0,,,,,,,,,,,3.0,3.0,Nigeria,en
http://twitter.com/1/statuses/1398653585030668289,1,2.0,2.0,,,,,,,,,,,2.0,3.0,Indonesia,en
http://twitter.com/1/statuses/1398654402026635268,1,2.0,2.0,,,,,,,,,,,2.0,2.0,Indonesia,en
http://twitter.com/1/statuses/1398692676862676994,1,2.0,2.0,,,,,,,,,,,2.0,3.0,Nigeria,en
http://twitter.com/1/statuses/1398731856942559233,2,,,,,,,,,,,,,,,Indonesia,en
http://twitter.com/1/statuses/1398752860469403655,1,2.0,2.0,,,,,,,,,,,2.0,3.0,Brazil,en
http://twitter.com/1/statuses/1398861874473562121,1,2.0,2.0,,,,,,,,,,,3.0,3.0,Indonesia,en
http://twitter.com/1/statuses/1398916146896703488,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1399065779937624064,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1399098679508750339,1,1.0,2.0,,,,,,,,,,,1.0,1.0,Indonesia,en
http://twitter.com/1/statuses/1399104418914738177,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1399106633251368966,2,,,,,,,,,,,,,,,Indonesia,en
http://twitter.com/1/statuses/1399152118146252812,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1399234838226509825,1,2.0,2.0,,,,,,,,,,,1.0,3.0,Brazil,en
http://twitter.com/1/statuses/1399308199992467458,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1399316545202016260,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1399385614185906180,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1399411745551175680,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1399431682646708236,1,2.0,2.0,,,,,,,,,,,1.0,3.0,Indonesia,en
http://twitter.com/1/statuses/1399491058438971395,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1399543029724233738,1,2.0,2.0,,,,,,,,,,,1.0,1.0,Brazil,en
http://twitter.com/1/statuses/1399560934515953667,1,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,Indonesia,en
http://twitter.com/1/statuses/1399595166831321094,1,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,Indonesia,id
http://twitter.com/1/statuses/1399734858159689732,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1399770523043831813,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1399801932953260033,1,2.0,2.0,,,,,,,,,,,1.0,1.0,Indonesia,id
http://twitter.com/1/statuses/1399848697815523328,1,2.0,2.0,,,,,,,,,,,3.0,3.0,Nigeria,en
http://twitter.com/1/statuses/1399969865922924544,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1399978569972043776,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1400041973579403269,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1400042594063851521,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1400046236040937473,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1400054932376473606,1,2.0,2.0,,,,,,,,,,,1.0,1.0,Indonesia,id
http://twitter.com/1/statuses/1400077479155355653,1,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Indonesia,id
http://twitter.com/1/statuses/1400148108344971272,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1400309082217537537,2,,,,,,,,,,,,,,,Indonesia,en
http://twitter.com/1/statuses/1400333133023678471,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1400366005071851521,1,2.0,2.0,,,,,,,,,,,1.0,3.0,Brazil,en
http://twitter.com/1/statuses/1400373726898647053,2,,,,,,,,,,,,,,,Indonesia,id
http://twitter.com/1/statuses/1400375661718605825,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1400404572292542465,1,2.0,2.0,,,,,,,,,,,2.0,2.0,Indonesia,id
http://twitter.com/1/statuses/1400586183747330048,1,2.0,2.0,,,,,,,,,,,1.0,3.0,Brazil,en
http://twitter.com/1/statuses/1400664600543178754,2,,,,,,,,,,,,,,,Brazil,en
http://twitter.com/1/statuses/1400740863337107459,1,2.0,2.0,,,,,,,,,,,3.0,3.0,Indonesia,en
http://twitter.com/1/statuses/1400860584418201607,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1400944829413085186,1,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,Indonesia,en
http://twitter.com/1/statuses/1401129784831361029,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1401141128129355778,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1401238234504392705,1,2.0,2.0,,,,,,,,,,,2.0,2.0,Indonesia,en
http://twitter.com/1/statuses/1401252408764813312,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1401270685650100225,1,2.0,2.0,,,,,,,,,,,3.0,3.0,Indonesia,en
http://twitter.com/1/statuses/1401336226901336066,1,2.0,3.0,,,,,,,,,,,3.0,3.0,Brazil,en
http://twitter.com/1/statuses/1401392748113154048,2,,,,,,,,,,,,,,,Brazil,en
http://twitter.com/1/statuses/1401455039626059776,1,2.0,2.0,,,,,,,,,,,1.0,3.0,Brazil,en
http://twitter.com/1/statuses/1401456700784201730,2,,,,,,,,,,,,,,,Indonesia,en
http://twitter.com/1/statuses/1401620731356663812,1,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,Nigeria,en
http://twitter.com/1/statuses/1401835899361636352,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1401875181480550404,1,2.0,2.0,,,,,,,,,,,1.0,1.0,Indonesia,en
http://twitter.com/1/statuses/1402114468742635522,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1402235511931125764,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1402265132701454347,1,2.0,2.0,,,,,,,,,,,2.0,2.0,Brazil,en
http://twitter.com/1/statuses/1402328487294226433,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1402524322112094210,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1402964771981438985,1,2.0,2.0,,,,,,,,,,,2.0,2.0,Brazil,en
http://twitter.com/1/statuses/1403009792231329794,1,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,Indonesia,en
http://twitter.com/1/statuses/1403158767219380227,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1403254814193045506,1,1.0,2.0,,,,,,,,,,,2.0,3.0,Indonesia,id
http://twitter.com/1/statuses/1403373710690639874,2,,,,,,,,,,,,,,,Indonesia,en
http://twitter.com/1/statuses/1403583709970788354,1,2.0,2.0,,,,,,,,,,,3.0,3.0,Indonesia,en
http://twitter.com/1/statuses/1403687570605699072,1,2.0,2.0,,,,,,,,,,,3.0,3.0,Indonesia,en
http://twitter.com/1/statuses/1403758205679898627,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1403766807794700297,2,,,,,,,,,,,,,,,Indonesia,en
http://twitter.com/1/statuses/1404042320576606211,1,2.0,2.0,,,,,,,,,,,1.0,3.0,Indonesia,en
http://twitter.com/1/statuses/1404207895781249026,2,,,,,,,,,,,,,,,Brazil,en
http://twitter.com/1/statuses/1404315086508810246,1,2.0,2.0,,,,,,,,,,,3.0,2.0,Indonesia,id
http://twitter.com/1/statuses/1404369445464707079,1,2.0,2.0,,,,,,,,,,,1.0,2.0,Brazil,en
http://twitter.com/1/statuses/1404414485906046979,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1404622596327444483,1,2.0,2.0,,,,,,,,,,,3.0,3.0,Indonesia,id
http://twitter.com/1/statuses/1404710440014331904,1,2.0,2.0,,,,,,,,,,,2.0,2.0,Indonesia,en
http://twitter.com/1/statuses/1404737546182041605,1,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,Indonesia,id
http://twitter.com/1/statuses/1404792959510495232,1,2.0,2.0,,,,,,,,,,,1.0,2.0,Nigeria,en
http://twitter.com/1/statuses/1404796423896502277,1,2.0,2.0,,,,,,,,,,,3.0,3.0,Indonesia,en
http://twitter.com/1/statuses/1404816964284030979,1,2.0,2.0,,,,,,,,,,,3.0,3.0,Indonesia,id
http://twitter.com/1/statuses/1404841506599542784,1,2.0,2.0,,,,,,,,,,,2.0,2.0,Brazil,pt
http://twitter.com/1/statuses/1404862841375522817,1,1.0,2.0,,,,,,,,,,,3.0,2.0,Indonesia,id
http://twitter.com/1/statuses/1404864941547343872,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1404868542948913153,2,,,,,,,,,,,,,,,Brazil,en
http://twitter.com/1/statuses/1404876434288508931,1,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,Indonesia,en
http://twitter.com/1/statuses/1404903694294941704,2,,,,,,,,,,,,,,,Indonesia,en
http://twitter.com/1/statuses/1404951590344138758,1,2.0,2.0,,,,,,,,,,,1.0,2.0,Indonesia,id
http://twitter.com/1/statuses/1404971363153055744,1,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,Indonesia,id
http://twitter.com/1/statuses/1404975585961467915,1,2.0,2.0,,,,,,,,,,,1.0,2.0,Indonesia,id
http://twitter.com/1/statuses/1404990556242018308,2,,,,,,,,,,,,,,,Indonesia,en
http://twitter.com/1/statuses/1405028566383796225,1,2.0,2.0,,,,,,,,,,,3.0,3.0,Indonesia,id
http://twitter.com/1/statuses/1405075804392992769,1,2.0,2.0,,,,,,,,,,,1.0,3.0,Indonesia,en
http://twitter.com/1/statuses/1405093120069488646,1,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,Indonesia,id
http://twitter.com/1/statuses/1405109432732639232,1,2.0,2.0,,,,,,,,,,,1.0,1.0,Indonesia,id
http://twitter.com/1/statuses/1405194710029721602,2,,,,,,,,,,,,,,,Indonesia,id
http://twitter.com/1/statuses/1405223991636283395,2,,,,,,,,,,,,,,,Brazil,en
http://twitter.com/1/statuses/1405296410438811650,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1405385816264740867,2,,,,,,,,,,,,,,,Indonesia,id
http://twitter.com/1/statuses/1405521016281915400,1,1.0,2.0,,,,,,,,,,,1.0,1.0,Indonesia,id
http://twitter.com/1/statuses/1405582493470756864,1,2.0,2.0,,,,,,,,,,,2.0,2.0,Indonesia,id
http://twitter.com/1/statuses/1405640045164478467,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1405647882372403204,1,2.0,3.0,,,,,,,,,,,1.0,1.0,Brazil,en
http://twitter.com/1/statuses/1405693797867139077,2,,,,,,,,,,,,,,,Brazil,en
http://twitter.com/1/statuses/1405722702581702656,1,2.0,2.0,,,,,,,,,,,2.0,2.0,Indonesia,en
http://twitter.com/1/statuses/1405725365666938884,1,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,Indonesia,id
http://twitter.com/1/statuses/1405847186219229186,1,2.0,2.0,,,,,,,,,,,1.0,2.0,Indonesia,id
http://twitter.com/1/statuses/1405908190764490756,1,2.0,3.0,,,,,,,,,,,3.0,3.0,Brazil,en
http://twitter.com/1/statuses/1406072716839448579,1,2.0,2.0,,,,,,,,,,,1.0,1.0,Indonesia,id
http://twitter.com/1/statuses/1406095702162239489,1,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,Indonesia,id
http://twitter.com/1/statuses/1406096723273916420,1,2.0,2.0,,,,,,,,,,,2.0,2.0,Indonesia,id
http://twitter.com/1/statuses/1406133901156773891,1,2.0,2.0,,,,,,,,,,,2.0,1.0,Indonesia,id
http://twitter.com/1/statuses/1406156053704691719,1,2.0,2.0,,,,,,,,,,,2.0,2.0,Indonesia,id
http://twitter.com/1/statuses/1406212989200576518,1,2.0,3.0,,,,,,,,,,,2.0,2.0,Brazil,en
http://twitter.com/1/statuses/1406224631556542474,1,2.0,2.0,,,,,,,,,,,2.0,2.0,Indonesia,id
http://twitter.com/1/statuses/1406339667658743815,1,2.0,2.0,,,,,,,,,,,1.0,2.0,Brazil,en
http://twitter.com/1/statuses/1406568307055079427,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1406599402282704897,1,2.0,2.0,,,,,,,,,,,1.0,3.0,Brazil,en
http://twitter.com/1/statuses/1406729473446367233,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1406795959711981571,1,2.0,2.0,,,,,,,,,,,2.0,2.0,Brazil,en
http://twitter.com/1/statuses/1406895871141105664,1,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,Indonesia,id
http://twitter.com/1/statuses/1406940990745706502,1,1.0,2.0,,,,,,,,,,,2.0,3.0,Indonesia,id
http://twitter.com/1/statuses/1406958523959832577,1,2.0,2.0,,,,,,,,,,,2.0,3.0,Indonesia,id
http://twitter.com/1/statuses/1407003624052461571,1,2.0,2.0,,,,,,,,,,,2.0,3.0,Indonesia,en
http://twitter.com/1/statuses/1407070697218887684,2,,,,,,,,,,,,,,,Indonesia,en
http://twitter.com/1/statuses/1407104798629957635,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1407167193687617545,1,2.0,2.0,,,,,,,,,,,1.0,2.0,Indonesia,id
http://twitter.com/1/statuses/1407227216291938305,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/1407286997752848386,1,2.0,2.0,,,,,,,,,,,2.0,2.0,Indonesia,id
http://twitter.com/1/statuses/1407300005329719296,1,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,Indonesia,id
http://twitter.com/1/statuses/1407311496183357446,1,2.0,2.0,,,,,,,,,,,3.0,3.0,Indonesia,en
http://twitter.com/1/statuses/1407391087346417669,1,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,Indonesia,id
http://twitter.com/1/statuses/1407463603142340612,1,1.0,3.0,,,,,,,,,,,1.0,1.0,Brazil,en
http://twitter.com/1/statuses/1407472275683627011,1,2.0,2.0,,,,,,,,,,,2.0,3.0,Indonesia,id
http://twitter.com/1/statuses/1407525683442683905,1,2.0,2.0,,,,,,,,,,,3.0,3.0,Brazil,en
